FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20230614;6025;40801;SIERRA;AREQUIPA;LA UNIÓN;COTAHUASI;2892;1850;1042;0.43;289.01;123.86;412.87;2017
20230614;6026;40802;SIERRA;AREQUIPA;LA UNIÓN;ALCA;1967;1412;555;0.43;220.58;94.54;315.12;2017
20230614;6027;40803;SIERRA;AREQUIPA;LA UNIÓN;CHARCANA;530;301;229;0.43;47.02;20.15;67.17;2017
20230614;6028;40804;SIERRA;AREQUIPA;LA UNIÓN;HUAYNACOTAS;2183;972;1211;0.43;151.85;65.08;216.92;2017
20230614;6029;40805;SIERRA;AREQUIPA;LA UNIÓN;PAMPAMARCA;1218;449;769;0.43;70.14;30.06;100.2;2017
20230614;6030;40806;SIERRA;AREQUIPA;LA UNIÓN;PUYCA;2767;922;1845;0.43;144.03;61.73;205.76;2017
20230614;6031;40807;SIERRA;AREQUIPA;LA UNIÓN;QUECHUALLA;226;48;178;0.43;7.5;3.21;10.71;2017
20230614;6032;40808;SIERRA;AREQUIPA;LA UNIÓN;SAYLA;586;162;424;0.43;25.31;10.85;36.15;2017
20230614;6033;40809;SIERRA;AREQUIPA;LA UNIÓN;TAURIA;314;167;147;0.43;26.09;11.18;37.27;2017
20230614;6034;40810;SIERRA;AREQUIPA;LA UNIÓN;TOMEPAMPA;804;322;482;0.43;50.3;21.56;71.86;2017
20230614;6035;40811;SIERRA;AREQUIPA;LA UNIÓN;TORO;759;275;484;0.43;42.96;18.41;61.37;2017
20230614;6036;50101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO   ;95661;92775;2886;0.62;20994.98;8997.85;29992.83;2017
20230614;6037;50102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;10965;1192;9773;0.43;186.21;79.81;266.02;2017
20230614;6038;50103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;6132;750;5382;0.43;117.17;50.21;167.38;2017
20230614;6039;50104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO ;22163;21495;668;0.66;5178.15;2219.21;7397.35;2017
20230614;6040;50105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;7141;1879;5262;0.14;93.27;39.97;133.25;2017
20230614;6041;50106;SIERRA;AYACUCHO;HUAMANGA;OCROS   ;6398;1064;5334;0.43;166.22;71.24;237.45;2017
20230614;6042;50107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3279;1485;1794;0.43;231.99;99.42;331.41;2017
20230614;6043;50108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;6308;2414;3894;0.54;475.8;203.91;679.71;2017
20230614;6044;50109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;2564;267;2297;0.43;41.71;17.88;59.59;2017
20230614;6045;50110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;52382;51331;1051;0.62;11616.21;4978.37;16594.58;2017
20230614;6046;50111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1682;641;1041;0.43;100.14;42.92;143.05;2017
20230614;6047;50112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;7557;1183;6374;0.43;184.81;79.2;264.01;2017
